regime_name,metric,h,repeat,success,r,pval,n_inits,ci_lo,ci_hi,sampled_inits
NE,activation_mean,1,48,True,0.08959393892327532,0.8860782524148941,5,-0.4837612875257265,0.6238768680657494,"1,2,3,4,5"
NE,activation_mean,1,49,True,0.6011171066319158,0.2836197008133498,5,0.16374533505848088,0.9331324193973916,"1,2,3,4,5"
NE,activation_mean,2,0,True,0.8021185708646703,0.10247338893837844,5,0.6961003180508301,0.9866715851816171,"1,2,3,4,5"
NE,activation_mean,2,1,True,0.8994639548179271,0.03768395169805122,5,0.6691455621342294,0.9838894649435675,"1,2,3,4,5"
NE,activation_mean,2,2,True,-0.46431515393415385,0.4308038458763006,5,-0.9159027143079436,0.14552994753039028,"1,2,3,4,5"
NE,activation_mean,2,3,True,0.5625463477932762,0.3235555048315764,5,-0.2692798406741785,0.9583373387781572,"1,2,3,4,5"
NE,activation_mean,2,4,True,0.028369667041406407,0.9638834639472154,5,-0.907264868776035,0.6912463558704857,"1,2,3,4,5"
NE,activation_mean,2,5,True,0.46957554614863545,0.42488113869654853,5,-0.5342326694234413,0.9718251202141456,"1,2,3,4,5"
NE,activation_mean,2,6,True,-0.38183975289128413,0.5259135454980324,5,-0.931523388384989,0.9150420600465828,"1,2,3,4,5"
NE,activation_mean,2,7,True,-0.6149939407200392,0.26959303221611874,5,-0.9650747374487726,0.35376409216602184,"1,2,3,4,5"
NE,activation_mean,2,8,True,0.11021541740359031,0.8599540016678195,5,-0.880541839631421,0.6761831811505683,"1,2,3,4,5"
NE,activation_mean,2,9,True,0.7213267262897081,0.16901814660118167,5,0.2292770103013645,0.9722868053337339,"1,2,3,4,5"
NE,activation_mean,2,10,True,0.8318528760524811,0.08064904037355418,5,0.6280961645118031,0.9796016953918968,"1,2,3,4,5"
NE,activation_mean,2,11,True,0.28587030753156695,0.6410387758428268,5,-0.20530677548404722,0.90253429818238,"1,2,3,4,5"
NE,activation_mean,2,12,True,-0.7394776341643434,0.15323430234731114,5,-0.9967797922619424,-0.4828656408145305,"1,2,3,4,5"
NE,activation_mean,2,13,True,0.4431923711782291,0.45476943461068337,5,-0.3213921146357125,0.9810591041722472,"1,2,3,4,5"
NE,activation_mean,2,14,True,0.7143495471627754,0.17520295883357376,5,0.19001561012757165,0.955592392200147,"1,2,3,4,5"
NE,activation_mean,2,15,True,0.4180829494933178,0.4836222918922898,5,-0.1948640068258275,0.9601705643189113,"1,2,3,4,5"
NE,activation_mean,2,16,True,0.6815106994555581,0.20514196796619383,5,0.5140421348017368,0.9983223411231406,"1,2,3,4,5"
NE,activation_mean,2,17,True,0.5674513322394465,0.3184026366659089,5,-0.3796663905540606,0.9753683703376068,"1,2,3,4,5"
NE,activation_mean,2,18,True,0.44889279697321594,0.4482734463628606,5,-0.06576719342955116,0.9127781853259911,"1,2,3,4,5"
NE,activation_mean,2,19,True,0.7213731639699364,0.16897719746106005,5,0.5552791190895696,0.9734091047746141,"1,2,3,4,5"
NE,activation_mean,2,20,True,0.3287475222555711,0.5890924279124807,5,-0.502114573291114,0.8669964413436412,"1,2,3,4,5"
NE,activation_mean,2,21,True,-0.6212545144629578,0.2633270467994405,5,-0.9877528695243845,-0.3097116251796801,"1,2,3,4,5"
NE,activation_mean,2,22,True,0.46296948643124647,0.4323219185435653,5,-0.43868992579003563,0.9895998696743575,"1,2,3,4,5"
NE,activation_mean,2,23,True,0.5587182501212341,0.32759155842066595,5,-0.8249841130231083,0.998322719229541,"1,2,3,4,5"
NE,activation_mean,2,24,True,0.6095072621623934,0.2751164778329903,5,0.2244792671143092,0.9732109896688201,"1,2,3,4,5"
NE,activation_mean,2,25,True,0.8323773744640169,0.08027866985566842,5,0.6439698193002172,0.9779720087977904,"1,2,3,4,5"
NE,activation_mean,2,26,True,0.5198145846836761,0.3693003878730131,5,-0.6991250540889901,0.9631194699918009,"1,2,3,4,5"
NE,activation_mean,2,27,True,0.8941018405364567,0.040704718867042154,5,0.8398696804360148,0.9949728236119291,"1,2,3,4,5"
NE,activation_mean,2,28,True,-0.533443576480377,0.3545489292647174,5,-0.8722336684406482,0.25980915586785436,"1,2,3,4,5"
NE,activation_mean,2,29,True,0.4848946317018451,0.4077410185716491,5,0.12515612110846153,0.8834279891196274,"1,2,3,4,5"
NE,activation_mean,2,30,True,0.04588677509118419,0.9415956530461116,5,-0.7446857047941164,0.6565077503621047,"1,2,3,4,5"
NE,activation_mean,2,31,True,0.46296948643124647,0.4323219185435653,5,-0.43868992579003563,0.991756910931312,"1,2,3,4,5"
NE,activation_mean,2,32,True,0.6160481603772501,0.2685351586372106,5,0.036854358461140546,0.9885743793143721,"1,2,3,4,5"
NE,activation_mean,2,33,True,-0.040828466543933864,0.9480300281483355,5,-0.7143384299503212,0.6887608247064286,"1,2,3,4,5"
NE,activation_mean,2,34,True,0.5328119536755154,0.3552293164171869,5,0.09680404201265497,0.9574588242244726,"1,2,3,4,5"
NE,activation_mean,2,35,True,0.4734090410717796,0.42057677232714,5,0.015577704838121416,0.9176572997292676,"1,2,3,4,5"
NE,activation_mean,2,36,True,0.6962099491179868,0.1915755345584477,5,-0.09956014035359737,0.9463245618122519,"1,2,3,4,5"
NE,activation_mean,2,37,True,-0.3520175140499817,0.5612341498293071,5,-0.9070105599193345,0.925124065790409,"1,2,3,4,5"
NE,activation_mean,2,38,True,0.8143054884456677,0.09333610753902884,5,0.4305752677950555,0.9855758749072326,"1,2,3,4,5"
NE,activation_mean,2,39,True,0.8184953508405148,0.0902554128415378,5,0.584760792716026,0.9689364853559332,"1,2,3,4,5"
NE,activation_mean,2,40,True,0.5713931085204773,0.3142769410809147,5,-0.6647295660179254,0.9201174364136164,"1,2,3,4,5"
NE,activation_mean,2,41,True,0.6317347779288891,0.25292660786583226,5,0.09892387005813494,0.9576222778853989,"1,2,3,4,5"
NE,activation_mean,2,42,True,0.5895516210874138,0.29545126608379785,5,-0.5636366715942687,0.9587780749620638,"1,2,3,4,5"
NE,activation_mean,2,43,True,0.5198145846836761,0.3693003878730131,5,-0.6991250540889901,0.9563954736351241,"1,2,3,4,5"
NE,activation_mean,2,44,True,0.3441517931773492,0.570622761678699,5,-0.6714476845069379,0.9004445427674245,"1,2,3,4,5"
NE,activation_mean,2,45,True,0.7406553608576567,0.1522258193825925,5,0.3537947659948479,0.9804138204995563,"1,2,3,4,5"
NE,activation_mean,2,46,True,0.07733855360519407,0.9016277462916131,5,-0.9680595011563754,0.935525510457088,"1,2,3,4,5"
NE,activation_mean,2,47,True,-0.13261383605124397,0.8316470426181886,5,-0.7854771402141504,0.871985518256522,"1,2,3,4,5"
NE,activation_mean,2,48,True,0.644736971929756,0.24018221899210315,5,-0.611773792890834,0.9309518162260174,"1,2,3,4,5"
NE,activation_mean,2,49,True,0.10642406599187067,0.8647528939606762,5,-0.8435791259465726,0.870008047958132,"1,2,3,4,5"
NE,activation_mean,4,0,True,0.6328735282580306,0.25180333963991464,5,0.5061555275953101,0.9957951359040851,"1,2,3,4,5"
NE,activation_mean,4,1,True,0.43750452857028405,0.4612714714861082,5,-0.43434487037418684,0.9640117934042943,"1,2,3,4,5"
NE,activation_mean,4,2,True,-0.8091617607764763,0.09716098497654742,5,-0.962569238689108,-0.4003392881909628,"1,2,3,4,5"
NE,activation_mean,4,3,True,0.7224531815457282,0.16802563635498916,5,0.5046009315387412,0.9549036627048718,"1,2,3,4,5"
NE,activation_mean,4,4,True,0.779751933184381,0.11989653429989933,5,0.24057540928621587,0.9417648938819699,"1,2,3,4,5"
NE,activation_mean,4,5,True,-0.28735052718030374,0.6392331691755332,5,-0.84616775611348,0.48899758507395125,"1,2,3,4,5"
NE,activation_mean,4,6,True,0.7349165606554795,0.15715817596047044,5,0.5127634506849132,0.9411316085460872,"1,2,3,4,5"
NE,activation_mean,4,7,True,0.32164981483137295,0.5976382831684971,5,-0.7276296426421828,0.8663356978940622,"1,2,3,4,5"
NE,activation_mean,4,8,True,0.5389156992162211,0.3486677991420935,5,-0.7989816363210924,0.9224926699732722,"1,2,3,4,5"
NE,activation_mean,4,9,True,0.11819015565230856,0.8498667083475261,5,-0.5959127115882624,0.8618700011354862,"1,2,3,4,5"
NE,activation_mean,4,10,True,-0.5634856703218116,0.32256708989562743,5,-0.9447517240500054,-0.05767867034918481,"1,2,3,4,5"
NE,activation_mean,4,11,True,-0.7584804446427524,0.13720401375559088,5,-0.9888466574932895,0.0028435955206394,"1,2,3,4,5"
NE,activation_mean,4,12,True,0.3524727828701645,0.5606916356732277,5,-0.10527164218074228,0.8841788321420778,"1,2,3,4,5"
NE,activation_mean,4,13,True,-0.7137632439107715,0.17572557777138775,5,-0.9677691356806206,-0.05018222095730957,"1,2,3,4,5"
NE,activation_mean,4,14,True,0.6476353775511388,0.23736581009024235,5,-0.1448447270013295,0.9450499884870482,"1,2,3,4,5"
NE,activation_mean,4,15,True,0.41286621867387774,0.4896640114825132,5,-0.15632593743605266,0.9474485236830603,"1,2,3,4,5"
NE,activation_mean,4,16,True,0.1057394403465251,0.8656196677865186,5,-0.585872188754586,0.8881037860820731,"1,2,3,4,5"
NE,activation_mean,4,17,True,-0.2043213828471592,0.74167153363251,5,-0.9381556850694498,0.9906483815182683,"1,2,3,4,5"
NE,activation_mean,4,18,True,0.6178781469192492,0.26670145901773107,5,-0.3281840087434976,0.9688624914185783,"1,2,3,4,5"
NE,activation_mean,4,19,True,0.03978571019389429,0.9493566277559348,5,-0.6006685625649393,0.9030256757714119,"1,2,3,4,5"
NE,activation_mean,4,20,True,-0.2651889838445531,0.6663512719760657,5,-0.860287660025246,0.826935468556666,"1,2,3,4,5"
NE,activation_mean,4,21,True,0.126959046948256,0.8387860369060973,5,-0.710398070461312,0.6942339016025777,"1,2,3,4,5"
NE,activation_mean,4,22,True,-0.1792840451240716,0.7729573086496137,5,-0.9566632275432184,0.7429571263710806,"1,2,3,4,5"
NE,activation_mean,4,23,True,0.602795195272163,0.2819135568985159,5,-0.22381465075552867,0.9939115959330591,"1,2,3,4,5"
NE,activation_mean,4,24,True,0.447092356927116,0.45032292935028884,5,-0.9519561800917028,0.8611252613697387,"1,2,3,4,5"
NE,activation_mean,4,25,True,0.34806876627578087,0.5659437629790566,5,-0.6896512079185384,0.784135710677475,"1,2,3,4,5"
NE,activation_mean,4,26,True,0.01678915056887781,0.9786243938730567,5,-0.8717482567960925,0.8463680608934451,"1,2,3,4,5"
NE,activation_mean,4,27,True,0.4027321207859299,0.5014454249590212,5,0.10459111010146022,0.9175496668753358,"1,2,3,4,5"
NE,activation_mean,4,28,True,0.04665815886768629,0.9406145487732595,5,-0.4289949878855075,0.7359071560718101,"1,2,3,4,5"
NE,activation_mean,4,29,True,0.5419297111000644,0.34543890364847724,5,0.07665167743267705,0.9796042464571971,"1,2,3,4,5"
NE,activation_mean,4,30,True,0.6685349006864063,0.21733104284512456,5,0.5381692774862674,0.9290550702100747,"1,2,3,4,5"
NE,activation_mean,4,31,True,0.24716162709301992,0.6885381327394997,5,-0.6688218378407084,0.9572279328612145,"1,2,3,4,5"
NE,activation_mean,4,32,True,-0.9589892556434897,0.009908103864050792,5,-0.9974537436310088,-0.6195032131763663,"1,2,3,4,5"
NE,activation_mean,4,33,True,0.49651459081214944,0.39484988379899594,5,-0.4750587323959357,0.9362378822203078,"1,2,3,4,5"
NE,activation_mean,4,34,True,-0.48554835995060946,0.40701321669294427,5,-0.9345744994141936,-0.045167818413245006,"1,2,3,4,5"
NE,activation_mean,4,35,True,0.6127651794819202,0.2718331476073137,5,-0.2655734503690447,0.9555372824555961,"1,2,3,4,5"
NE,activation_mean,4,36,True,0.3766352485947716,0.5320451069652438,5,-0.5191876503268701,0.984939952678125,"1,2,3,4,5"
NE,activation_mean,4,37,True,0.05128649933715074,0.9347286387238176,5,-0.8659691387217376,0.8682117040558628,"1,2,3,4,5"
NE,activation_mean,4,38,True,0.24809391852405763,0.6873880722377347,5,-0.9409745487057487,0.9300924300584058,"1,2,3,4,5"
NE,activation_mean,4,39,True,-0.9517512407087334,0.012629750146938493,5,-0.9959905012075853,-0.6785002212384952,"1,2,3,4,5"
NE,activation_mean,4,40,True,-0.07385547261110675,0.9060498501048583,5,-0.8320522336857993,0.8617252490687668,"1,2,3,4,5"
NE,activation_mean,4,41,True,-0.17153526599432523,0.7826703669066242,5,-0.8610795036309064,0.7184307443301268,"1,2,3,4,5"
NE,activation_mean,4,42,True,-0.7524151561002663,0.14226386465384758,5,-0.9940742527858176,-0.19935884621696628,"1,2,3,4,5"
NE,activation_mean,4,43,True,-0.30927627580695183,0.6125881873636989,5,-0.8060094455993655,0.257492666763789,"1,2,3,4,5"
NE,activation_mean,4,44,True,0.0703897793519136,0.9104510140217364,5,-0.6022486633376816,0.9327401944562752,"1,2,3,4,5"
NE,activation_mean,4,45,True,0.3920014355313555,0.5139830817926382,5,-0.36030811697927123,0.9539755997254755,"1,2,3,4,5"
NE,activation_mean,4,46,True,0.6127651794819202,0.2718331476073137,5,-0.3090439450212404,0.9524540654572358,"1,2,3,4,5"
NE,activation_mean,4,47,True,0.22677751711662567,0.7137522558338543,5,-0.49858315046603546,0.8989125738299856,"1,2,3,4,5"
NE,activation_mean,4,48,True,-0.4591000842378953,0.43669375796022386,5,-0.9653501722222619,0.10409038637412563,"1,2,3,4,5"
NE,activation_mean,4,49,True,0.2219879948521088,0.7196949610106147,5,-0.5935712332749784,0.8778950640623845,"1,2,3,4,5"
NE,activation_mean,8,0,True,0.6419284368033974,0.24291990701954067,5,-0.17009901298662927,0.9797711829739945,"1,2,3,4,5"
NE,activation_mean,8,1,True,-0.1123473679831401,0.8572563782356373,5,-0.9226034435164263,0.9956570894116924,"1,2,3,4,5"
NE,activation_mean,8,2,True,-0.5522948628737173,0.334392064992392,5,-0.9201063978457116,-0.016898977633452588,"1,2,3,4,5"
NE,activation_mean,8,3,True,0.11765097728467366,0.8505484218466609,5,-0.7797861923018271,0.8924818291572952,"1,2,3,4,5"
NE,activation_mean,8,4,True,-0.5280389945252159,0.36038107371759365,5,-0.8992421159485521,-0.15503626230378337,"1,2,3,4,5"
NE,activation_mean,8,5,True,-0.912502060481099,0.030658222357172502,5,-0.9961662235246506,-0.26391675621103916,"1,2,3,4,5"
NE,activation_mean,8,6,True,-0.5147011161978156,0.37487240094997243,5,-0.9083955053164341,-0.1934153628535736,"1,2,3,4,5"
NE,activation_mean,8,7,True,0.44696020881008824,0.4504734380320635,5,-0.9966179260280063,0.9226238132419903,"1,2,3,4,5"
NE,activation_mean,8,8,True,0.16228747105066715,0.7942798053175273,5,-0.567811515761291,0.9505555107884538,"1,2,3,4,5"
NE,activation_mean,8,9,True,-0.90006251950019,0.03735138076880103,5,-0.9953202781905309,-0.8273861692677091,"1,2,3,4,5"
NE,activation_mean,8,10,True,0.7919795762402138,0.11026929347431443,5,-0.07552556570006036,0.9830192206688803,"1,2,3,4,5"
NE,activation_mean,8,11,True,-0.5037137789180077,0.38691227780611387,5,-0.9431309531413937,0.6345057193296605,"1,2,3,4,5"
NE,activation_mean,8,12,True,-0.22559665180461558,0.7152168146306107,5,-0.9125352786289562,0.7951660306550331,"1,2,3,4,5"
NE,activation_mean,8,13,True,-0.676821456561792,0.20952423101442696,5,-0.9376816606503059,0.028295763411344863,"1,2,3,4,5"
NE,activation_mean,8,14,True,-0.21890375928922645,0.7235253234289672,5,-0.8735429960750342,0.4934956021740713,"1,2,3,4,5"
NE,activation_mean,8,15,True,-0.16010713694651263,0.7970195872296636,5,-0.8992028871512798,0.5211782170370259,"1,2,3,4,5"
NE,activation_mean,8,16,True,-0.11582511544402849,0.8528572860310978,5,-0.877501964793504,0.9481700712593477,"1,2,3,4,5"
NE,activation_mean,8,17,True,0.7198996293053084,0.17027796523871713,5,0.48871883091847346,0.975919173633303,"1,2,3,4,5"
NE,activation_mean,8,18,True,-0.771841466623747,0.12625163880304088,5,-0.99031481447202,-0.30743586140750756,"1,2,3,4,5"
NE,activation_mean,8,19,True,0.07587334861045325,0.9034878210249756,5,-0.5750823309359913,0.8276779393457068,"1,2,3,4,5"
NE,activation_mean,8,20,True,-0.14458226183121603,0.816555536012964,5,-0.9437625463018499,0.8934499649479087,"1,2,3,4,5"
NE,activation_mean,8,21,True,-0.07341890387803625,0.906604197578612,5,-0.8732327364450209,0.8392357474214858,"1,2,3,4,5"
NE,activation_mean,8,22,True,-0.38060619342107477,0.5273655540022595,5,-0.9316697853622201,0.42185465938748845,"1,2,3,4,5"
NE,activation_mean,8,23,True,-0.6312051493748289,0.25344949442958953,5,-0.9501411925660409,0.08162506038115654,"1,2,3,4,5"
NE,activation_mean,8,24,True,-0.33258676043473673,0.5844791392781613,5,-0.8566108954819837,0.8678033212899491,"1,2,3,4,5"
NE,activation_mean,8,25,True,-0.16010713694651263,0.7970195872296636,5,-0.8873472362222588,0.5290725208143472,"1,2,3,4,5"
NE,activation_mean,8,26,True,-0.767807192003578,0.12953008900314378,5,-0.9963665932605014,-0.06248318047168469,"1,2,3,4,5"
NE,activation_mean,8,27,True,-0.5280389945252159,0.36038107371759365,5,-0.8876259444289933,-0.17202292570078734,"1,2,3,4,5"
NE,activation_mean,8,28,True,0.23322494653533077,0.7057632329538929,5,-0.6515852568380096,0.9865083010242102,"1,2,3,4,5"
NE,activation_mean,8,29,True,-0.4090830278732747,0.49405532649972717,5,-0.8795216947008883,0.9324414064455903,"1,2,3,4,5"
NE,activation_mean,8,30,True,-0.9152004331210001,0.02926318517169407,5,-0.9983628198767435,-0.18822168356483554,"1,2,3,4,5"
NE,activation_mean,8,31,True,-0.7903456157912225,0.1115416914281495,5,-0.974499294500407,-0.5094690068793143,"1,2,3,4,5"
NE,activation_mean,8,32,True,-0.6649929991488859,0.22069196849411143,5,-0.9353125445681376,0.31074620148840554,"1,2,3,4,5"
NE,activation_mean,8,33,True,-0.4364416234427658,0.46248875989512667,5,-0.9666970318266797,0.34123252008511235,"1,2,3,4,5"
NE,activation_mean,8,34,True,-0.8445676158882374,0.07182113618725806,5,-0.9831194598279585,-0.6844763457761331,"1,2,3,4,5"
NE,activation_mean,8,35,True,-0.8798353722971446,0.04909212061045025,5,-0.9994370595816039,-0.7628089678669286,"1,2,3,4,5"
NE,activation_mean,8,36,True,-0.9170293953214926,0.02832957482175284,5,-0.992754258181515,-0.6150598446990455,"1,2,3,4,5"
NE,activation_mean,8,37,True,0.3952193643523599,0.5102166262014969,5,-0.8025929688313013,0.9389975794335816,"1,2,3,4,5"
NE,activation_mean,8,38,True,-0.6977665628556351,0.1901543189755726,5,-0.9286409644841342,-0.004192468189835217,"1,2,3,4,5"
NE,activation_mean,8,39,True,-0.8693679465159228,0.0555533403311848,5,-0.9983450607863443,0.2404972133453632,"1,2,3,4,5"
NE,activation_mean,8,40,True,-0.44965076303530943,0.4474112554402517,5,-0.8967549895389653,0.13206254034357595,"1,2,3,4,5"
NE,activation_mean,8,41,True,-0.39263440766735475,0.513241767929585,5,-0.9924034508070017,0.7275331940267497,"1,2,3,4,5"
NE,activation_mean,8,42,True,-0.898143965303777,0.03842067018700924,5,-0.9826414282487584,-0.753608856866654,"1,2,3,4,5"
NE,activation_mean,8,43,True,-0.7448174348421518,0.14867749448103634,5,-0.9615120720762474,-0.02455102099423897,"1,2,3,4,5"
NE,activation_mean,8,44,True,-0.4223389647314645,0.478705019794182,5,-0.9059661935836912,0.2046918124046362,"1,2,3,4,5"
NE,activation_mean,8,45,True,0.9418666013223239,0.016678182071446678,5,0.5473130874346885,0.9946853818248341,"1,2,3,4,5"
NE,activation_mean,8,46,True,0.1591705694042735,0.7981967691031115,5,-0.7187614171119422,0.8801327704332222,"1,2,3,4,5"
NE,activation_mean,8,47,True,0.28167075532627184,0.6461660025358611,5,-0.6976063518430808,0.9837764550440448,"1,2,3,4,5"
NE,activation_mean,8,48,True,-0.5272156336255691,0.3612716096146131,5,-0.8713813804230909,0.9802299471865673,"1,2,3,4,5"
NE,activation_mean,8,49,True,-0.31279902689184813,0.6083253660635083,5,-0.9289644702341515,0.5007329952058038,"1,2,3,4,5"
NE,activation_mean,16,0,True,0.3461576422040743,0.5682257853897694,5,-0.5572802502386692,0.8229610882521309,"1,2,3,4,5"
NE,activation_mean,16,1,True,-0.5575780496235268,0.3287961338722986,5,-0.8797111186298764,0.7416138240883129,"1,2,3,4,5"
NE,activation_mean,16,2,True,0.10866279717670715,0.8619189849457938,5,-0.8864281184179436,0.8137339070385853,"1,2,3,4,5"
NE,activation_mean,16,3,True,-0.5138320274716646,0.37582141878347397,5,-0.9363045337876077,0.689496800651633,"1,2,3,4,5"
NE,activation_mean,16,4,True,-0.13041675396249408,0.834420155916056,5,-0.8755533566592649,0.6966260994599164,"1,2,3,4,5"
NE,activation_mean,16,5,True,-0.9107436960224222,0.031578434779582006,5,-0.9987255849620609,-0.5867667491819848,"1,2,3,4,5"
NE,activation_mean,16,6,True,-0.37786250368212704,0.5305979741358635,5,-0.9052482221487276,0.28601372865845004,"1,2,3,4,5"
NE,activation_mean,16,7,True,-0.1666265195687825,0.7888303838792892,5,-0.6293779297769334,0.8099348482742744,"1,2,3,4,5"
NE,activation_mean,16,8,True,-0.6236218254427363,0.260967963481374,5,-0.9797253866225091,-0.21032585971576992,"1,2,3,4,5"
NE,activation_mean,16,9,True,-0.7237644450927568,0.16687241974719,5,-0.9879104141349109,-0.051302988170102086,"1,2,3,4,5"
