input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,post_activation_mean,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,post_activation_grad_mean,neuron_idx,input_weights_mean_pct,input_weights_var_pct,output_weights_mean_pct,output_weights_var_pct,bias_pct,pre_activation_mean_pct,post_activation_mean_pct,input_weight_grads_mean_pct,input_weight_grads_var_pct,output_weight_grads_mean_pct,output_weight_grads_var_pct,pre_activation_grad_mean_pct,post_activation_grad_mean_pct,best_test_loss,control_best_test_loss,delta_best_test_loss
-0.3598594665527344,0.7038592100143433,-3.437822103500366,0.0,1.7640047073364258,2.276150941848755,3.5256667137145996,,,,,-0.18430820107460022,0.1727808117866516,1,0.625,0.25,0.25,0.0,0.5,0.5,0.5,,,,,0.25,0.625,599.7597600097656,757.1294106445313,-157.36965063476566
1.2100517749786377,5.107522487640381,7.177776336669922,0.0,6.943315505981445,6.0491557121276855,9.496882438659668,,,,,-0.06478434801101685,-0.36207181215286255,2,0.875,0.875,0.875,0.0,0.875,0.875,0.875,,,,,0.5,0.0,573.1736020507813,757.1294106445313,-183.95580859375002
-0.390207439661026,0.8361502885818481,-3.279562473297119,0.0,1.6185001134872437,1.9859377145767212,3.5106723308563232,,,,,0.031234055757522583,-0.049002766609191895,3,0.375,0.5,0.625,0.0,0.375,0.375,0.375,,,,,0.5,0.625,599.4047124023438,757.1294106445313,-157.72469824218751
-0.45387858152389526,0.8966752290725708,-3.3397064208984375,0.0,1.1630183458328247,1.3284714221954346,3.0724995136260986,,,,,-0.08298695087432861,0.15985199809074402,4,0.0,0.625,0.375,0.0,0.0,0.0,0.0,,,,,0.375,0.5,598.8912387695312,757.1294106445313,-158.23817187500003
-0.3920675218105316,0.8062736392021179,-3.2147319316864014,0.0,2.0717921257019043,2.6197500228881836,3.893850088119507,,,,,-0.40917912125587463,0.15536916255950928,5,0.25,0.375,0.75,0.0,0.625,0.75,0.75,,,,,0.125,0.25,599.2671892089844,757.1294106445313,-157.86222143554687
-0.30170783400535583,0.5985418558120728,-3.518026113510132,0.0,2.1085832118988037,2.6085216999053955,3.662442684173584,,,,,-0.5974491238594055,0.16863632202148438,6,0.75,0.0,0.125,0.0,0.75,0.625,0.625,,,,,0.0,0.875,598.9470148925782,757.1294106445313,-158.1823957519531
-0.3761422038078308,0.686691403388977,-3.5826804637908936,0.0,1.4564721584320068,1.67043137550354,3.131751537322998,,,,,0.09767761826515198,0.17497196793556213,7,0.5,0.125,0.0,0.0,0.25,0.25,0.125,,,,,0.75,0.875,599.3115966796875,757.1294106445313,-157.81781396484382
-0.6464638710021973,1.9128198623657227,-4.363377094268799,0.0,3.8035097122192383,4.348742961883545,6.180917739868164,,,,,-0.20416095852851868,-0.2718261480331421,0,0.125,0.75,0.25,0.0,0.625,0.625,0.75,,,,,0.125,0.25,459.12015087890626,526.0689895019531,-66.94883862304681
0.38616085052490234,0.7893133163452148,3.836820363998413,0.0,3.4035778045654297,3.054593563079834,4.236574649810791,,,,,-0.005108177661895752,0.18498367071151733,1,0.375,0.0,0.875,0.0,0.5,0.5,0.375,,,,,0.375,0.875,459.286119140625,526.0689895019531,-66.7828703613281
0.5126651525497437,1.2027051448822021,3.5917932987213135,0.0,2.9950382709503174,2.2732412815093994,4.0047807693481445,,,,,0.1715075671672821,0.18561315536499023,2,0.75,0.5,0.375,0.0,0.125,0.125,0.25,,,,,0.625,0.375,459.26406640625,526.0689895019531,-66.80492309570309
-0.6669508218765259,1.9685684442520142,-4.370636463165283,0.0,3.821920871734619,4.342935562133789,6.298696041107178,,,,,-0.02559363842010498,-0.23131829500198364,3,0.0,0.875,0.125,0.0,0.75,0.875,0.875,,,,,0.25,0.125,459.0713737792969,526.0689895019531,-66.99761572265618
0.5081894397735596,1.0659574270248413,3.7655906677246094,0.0,2.74385666847229,2.065214157104492,3.913029909133911,,,,,0.39288991689682007,0.18109557032585144,4,0.625,0.25,0.75,0.0,0.0,0.0,0.0,,,,,0.875,0.75,459.25526318359374,526.0689895019531,-66.81372631835933
0.5196284651756287,0.9604048728942871,3.762564182281494,0.0,3.0849177837371826,2.3465116024017334,3.964667797088623,,,,,0.10477131605148315,0.193692147731781,5,0.875,0.125,0.625,0.0,0.375,0.25,0.125,,,,,0.5,0.75,459.3966926269531,526.0689895019531,-66.67229687499997
0.48095399141311646,1.1628096103668213,3.6828389167785645,0.0,3.0464837551116943,2.3687620162963867,4.238304615020752,,,,,0.2677072286605835,0.18831300735473633,6,0.5,0.375,0.5,0.0,0.25,0.375,0.5,,,,,0.75,0.625,459.36989892578123,526.0689895019531,-66.69909057617184
-0.5304908752441406,1.3437944650650024,-4.814765930175781,0.0,3.955601930618286,4.22757625579834,5.669003963470459,,,,,-0.6058182716369629,-0.24849826097488403,7,0.25,0.625,0.0,0.0,0.875,0.75,0.625,,,,,0.0,0.0,459.25452026367185,526.0689895019531,-66.81446923828122
-0.5057794451713562,1.1643788814544678,-4.194588661193848,0.0,3.1745755672454834,3.606570243835449,5.022457599639893,,,,,-0.05178651213645935,-0.07149988412857056,0,0.125,0.25,0.25,0.0,0.25,0.75,0.75,,,,,0.125,0.25,429.21237963867185,489.8479162597656,-60.63553662109376
-0.5995365977287292,1.6724097728729248,-3.880186080932617,0.0,2.910146951675415,3.320098400115967,5.280611515045166,,,,,0.14444205164909363,-0.06614851951599121,1,0.0,0.875,0.375,0.0,0.0,0.5,0.875,,,,,0.625,0.25,428.63551806640623,489.8479162597656,-61.21239819335938
0.5311760902404785,1.1686480045318604,4.186229228973389,0.0,3.6468324661254883,3.0030369758605957,4.5612711906433105,,,,,0.29210183024406433,0.062452733516693115,2,0.625,0.375,0.75,0.0,0.875,0.375,0.25,,,,,0.875,0.625,429.24493432617186,489.8479162597656,-60.60298193359375
-0.4505130648612976,1.0263309478759766,-4.197634696960449,0.0,3.503793478012085,3.5152411460876465,4.919773101806641,,,,,-0.26508697867393494,-0.07687389850616455,3,0.375,0.0,0.125,0.0,0.75,0.875,0.625,,,,,0.0,0.125,429.1859306640625,489.8479162597656,-60.66198559570313
0.43596673011779785,1.071748971939087,4.236471652984619,0.0,3.4474143981933594,2.750565767288208,4.323864459991455,,,,,0.03132769465446472,0.06908953189849854,4,0.5,0.125,0.875,0.0,0.625,0.125,0.125,,,,,0.125,0.875,429.12757568359376,489.8479162597656,-60.72034057617185
0.5665408372879028,1.3226906061172485,4.186160564422607,0.0,3.2043569087982178,2.085904598236084,4.245865345001221,,,,,0.24576613306999207,0.07792949676513672,5,0.75,0.625,0.625,0.0,0.375,0.0,0.0,,,,,0.75,0.75,428.944138671875,489.8479162597656,-60.9037775878906
0.5922584533691406,1.3872772455215454,4.132018089294434,0.0,3.2938194274902344,2.844196319580078,4.765621185302734,,,,,0.11646926403045654,0.08770263195037842,6,0.875,0.75,0.5,0.0,0.5,0.25,0.375,,,,,0.5,0.625,428.9719709472656,489.8479162597656,-60.875945312499994
-0.5004979372024536,1.253093957901001,-4.21244478225708,0.0,2.918257713317871,3.3650479316711426,4.864969730377197,,,,,0.047099143266677856,-0.0845717191696167,7,0.25,0.5,0.0,0.0,0.125,0.625,0.5,,,,,0.25,0.0,429.0512329101563,489.8479162597656,-60.79668334960934
0.5972023606300354,1.4867374897003174,4.92396354675293,0.0,3.819932460784912,3.3719851970672607,5.113513469696045,,,,,0.18690162897109985,0.026949584484100342,0,0.75,0.625,0.875,0.0,0.625,0.75,0.75,,,,,0.75,0.875,433.1986257324219,501.5845126953125,-68.38588696289065
-0.47637176513671875,1.0286095142364502,-3.685652732849121,0.0,2.6321301460266113,2.634840726852417,4.262208938598633,,,,,-0.02124565839767456,0.06403592228889465,1,0.125,0.25,0.25,0.0,0.25,0.125,0.25,,,,,0.25,0.625,433.2969809570312,501.5845126953125,-68.2875317382813
-0.474975049495697,0.9021671414375305,-3.8420820236206055,0.0,2.464200735092163,2.6303441524505615,4.067282676696777,,,,,0.2982954978942871,0.07956379652023315,2,0.25,0.0,0.125,0.0,0.125,0.0,0.0,,,,,0.875,0.75,433.28793408203126,501.5845126953125,-68.29657861328127
-0.48438555002212524,1.295600175857544,-3.5206427574157715,0.0,2.6458044052124023,3.15090012550354,4.79582405090332,,,,,0.01517033576965332,0.07440295815467834,3,0.0,0.5,0.5,0.0,0.375,0.875,0.5,,,,,0.375,0.5,433.0910517578125,501.5845126953125,-68.4934609375
0.6985679864883423,1.8279043436050415,4.50521993637085,0.0,4.017829418182373,3.1017231941223145,5.418057918548584,,,,,-0.13397030532360077,-0.09995800256729126,4,0.875,0.875,0.625,0.0,0.875,0.5,0.875,,,,,0.0,0.25,433.1902436523437,501.5845126953125,-68.3942690429688
-0.4434153437614441,0.9943307042121887,-3.6482725143432617,0.0,2.9888761043548584,3.1115052700042725,4.6500139236450195,,,,,-0.06133770942687988,0.06459623575210571,5,0.5,0.125,0.375,0.0,0.5,0.625,0.375,,,,,0.0,0.5,433.22038720703125,501.5845126953125,-68.36412548828127
-0.4447007179260254,1.0555408000946045,-3.9564085006713867,0.0,2.307758092880249,2.654304265975952,4.085085868835449,,,,,0.2852597236633301,0.08608287572860718,6,0.375,0.375,0.0,0.0,0.0,0.25,0.125,,,,,0.75,0.875,433.09206396484376,501.5845126953125,-68.49244873046877
0.5711748003959656,1.4918171167373657,4.821415424346924,0.0,3.859429359436035,2.9294281005859375,4.936741828918457,,,,,0.2003927230834961,-0.1044120192527771,7,0.625,0.75,0.75,0.0,0.75,0.375,0.625,,,,,0.75,0.125,433.2414064941406,501.5845126953125,-68.3431062011719
0.3947327435016632,0.8156741857528687,3.545677423477173,0.0,2.670815944671631,2.224289894104004,3.5486233234405518,,,,,0.3330703675746918,0.25078392028808594,0,0.25,0.25,0.75,0.0,0.25,0.25,0.125,,,,,0.75,0.75,501.23252465820315,580.6169340820312,-79.38440942382806
0.436532586812973,0.7660694122314453,3.390580177307129,0.0,2.854205846786499,2.261131763458252,3.756511926651001,,,,,0.3806273341178894,0.277582049369812,1,0.625,0.0,0.5,0.0,0.5,0.375,0.375,,,,,0.5,0.5,501.26139697265626,580.6169340820312,-79.35553710937495
0.41418200731277466,0.8253135681152344,3.384626626968384,0.0,3.211038827896118,3.111034631729126,4.393450736999512,,,,,0.2423672080039978,0.27696993947029114,2,0.375,0.5,0.375,0.0,0.625,0.625,0.625,,,,,0.375,0.5,501.23249755859376,580.6169340820312,-79.38443652343744
0.44429779052734375,0.8221237063407898,3.617882013320923,0.0,2.431722640991211,1.6836574077606201,3.296229362487793,,,,,0.4149680435657501,0.29778891801834106,3,0.75,0.375,0.875,0.0,0.125,0.125,0.0,,,,,0.625,0.875,501.1686945800781,580.6169340820312,-79.44823950195308
0.5025247931480408,1.2952768802642822,3.4891412258148193,0.0,2.183717727661133,1.3590246438980103,3.5047149658203125,,,,,0.4635426998138428,0.2939532399177551,4,0.875,0.625,0.625,0.0,0.0,0.0,0.25,,,,,0.75,0.75,500.70075463867187,580.6169340820312,-79.91617944335934
-0.749962329864502,2.452920913696289,-5.516539573669434,0.0,4.776406288146973,5.301308631896973,7.372793197631836,,,,,-0.5742380619049072,-0.47207707166671753,5,0.0,0.875,0.0,0.0,0.75,0.75,0.875,,,,,0.0,0.0,500.0021018066406,580.6169340820312,-80.6148322753906
-0.7422855496406555,2.4129905700683594,-5.433476448059082,0.0,4.965465068817139,5.363120079040527,7.321349620819092,,,,,0.017395973205566406,-0.41542065143585205,6,0.125,0.75,0.125,0.0,0.875,0.875,0.75,,,,,0.125,0.125,500.2009208984375,580.6169340820312,-80.41601318359369
0.4168028235435486,0.8079835772514343,3.369170904159546,0.0,2.7328755855560303,2.3586320877075195,3.8422129154205322,,,,,0.4710819721221924,0.255885511636734,7,0.5,0.125,0.25,0.0,0.375,0.5,0.5,,,,,0.875,0.25,501.28081713867186,580.6169340820312,-79.33611694335934
-0.46965208649635315,1.1163041591644287,-4.244402885437012,0.0,3.250685453414917,3.5075888633728027,4.92852258682251,,,,,-0.4567996561527252,-0.15838128328323364,0,0.375,0.125,0.0,0.0,0.375,0.5,0.5,,,,,0.0,0.0,458.32034375,521.7688833007812,-63.44853955078122
-0.49850454926490784,1.2019679546356201,-4.167951583862305,0.0,3.251516342163086,3.3478469848632812,4.8740973472595215,,,,,-0.22375768423080444,-0.12749284505844116,1,0.25,0.375,0.125,0.0,0.5,0.625,0.625,,,,,0.0,0.0,458.354076171875,521.7688833007812,-63.414807128906205
0.5648138523101807,1.3426430225372314,4.110569000244141,0.0,3.0980660915374756,2.207267999649048,4.303243637084961,,,,,0.3837612271308899,0.1274605393409729,2,0.875,0.75,0.5,0.0,0.125,0.0,0.125,,,,,0.875,0.625,458.16918505859377,521.7688833007812,-63.59969824218746
0.4801417291164398,1.12295663356781,4.116440296173096,0.0,3.654977321624756,2.9018404483795166,4.519085884094238,,,,,0.014271765947341919,0.14193403720855713,3,0.5,0.25,0.625,0.0,0.875,0.25,0.25,,,,,0.375,0.625,458.30595825195314,521.7688833007812,-63.46292504882808
0.5041487812995911,1.0987329483032227,4.317332744598389,0.0,3.3742246627807617,2.6825103759765625,4.2633891105651855,,,,,0.18910720944404602,0.14096587896347046,4,0.625,0.0,0.875,0.0,0.625,0.125,0.0,,,,,0.75,0.875,458.31452880859376,521.7688833007812,-63.45435449218746
-0.556583046913147,1.2238521575927734,-4.0904927253723145,0.0,2.9637975692749023,3.426504373550415,4.9705681800842285,,,,,-0.05992698669433594,-0.13536512851715088,5,0.0,0.625,0.25,0.0,0.0,0.75,0.75,,,,,0.25,0.25,458.06709228515626,521.7688833007812,-63.70179101562496
0.5639675855636597,1.2138662338256836,4.209309101104736,0.0,3.582476854324341,3.0382189750671387,4.8018717765808105,,,,,0.12204168736934662,0.12599974870681763,6,0.75,0.5,0.75,0.0,0.75,0.375,0.375,,,,,0.5,0.75,458.2954897460937,521.7688833007812,-63.473393554687505
-0.5258907079696655,1.4915685653686523,-3.908738136291504,0.0,3.2266945838928223,3.714586019515991,5.368330955505371,,,,,0.16643372178077698,-0.130173921585083,7,0.125,0.875,0.375,0.0,0.25,0.875,0.875,,,,,0.625,0.375,458.0948015136719,521.7688833007812,-63.674081787109344
-0.3420162796974182,0.7419637441635132,-3.4851479530334473,0.0,2.720621109008789,3.074312925338745,4.137033462524414,,,,,-0.11766257882118225,0.05734419822692871,0,0.625,0.0,0.125,0.0,0.5,0.5,0.375,,,,,0.125,0.75,416.3325290527344,483.77807934570313,-67.44555029296873
0.7728265523910522,2.393123149871826,5.684536457061768,0.0,4.825949192047119,3.8105428218841553,6.2231597900390625,,,,,-0.09422630071640015,-0.10461241006851196,1,0.75,0.75,0.875,0.0,0.75,0.75,0.75,,,,,0.0,0.0,415.5117937011719,483.77807934570313,-68.26628564453125
0.839535117149353,2.74469256401062,5.300250053405762,0.0,5.281796455383301,4.341229438781738,7.029296398162842,,,,,0.16834577918052673,-0.05784404277801514,2,0.875,0.875,0.75,0.0,0.875,0.875,0.875,,,,,0.875,0.0,415.6464533691406,483.77807934570313,-68.13162597656253
-0.5236525535583496,1.3600270748138428,-3.2999448776245117,0.0,1.5632020235061646,1.8197531700134277,3.9970510005950928,,,,,-0.00043004751205444336,0.038496047258377075,3,0.0,0.625,0.5,0.0,0.0,0.0,0.25,,,,,0.375,0.375,415.7029233398438,483.77807934570313,-68.07515600585936
-0.3487433195114136,0.8423293232917786,-3.3669350147247314,0.0,2.822047472000122,3.25653338432312,4.328341484069824,,,,,0.1115327775478363,0.0687943696975708,4,0.5,0.25,0.375,0.0,0.625,0.625,0.625,,,,,0.625,0.5,416.3571345214844,483.77807934570313,-67.42094482421874
-0.4806128442287445,0.9959108233451843,-3.394594192504883,0.0,1.8859754800796509,2.082700252532959,3.824626922607422,,,,,-0.0606900155544281,0.06396988034248352,5,0.125,0.375,0.25,0.0,0.125,0.125,0.125,,,,,0.25,0.625,416.20559643554685,483.77807934570313,-67.57248291015628
-0.4373498857021332,0.7447017431259155,-3.6789441108703613,0.0,2.1659774780273438,2.3263604640960693,3.731010913848877,,,,,0.1687411665916443,0.07078316807746887,6,0.375,0.125,0.0,0.0,0.375,0.375,0.0,,,,,0.875,0.875,416.314912109375,483.77807934570313,-67.46316723632816
-0.4777145981788635,1.1984783411026,-3.236170768737793,0.0,1.9991545677185059,2.2039284706115723,4.049696922302246,,,,,-0.08479693531990051,0.06279352307319641,7,0.25,0.5,0.625,0.0,0.25,0.25,0.375,,,,,0.125,0.375,416.1687915039063,483.77807934570313,-67.60928784179686
0.5530953407287598,1.3518264293670654,3.9448108673095703,0.0,3.4748497009277344,2.9487252235412598,4.708976745605469,,,,,-0.11435821652412415,0.08174246549606323,0,0.625,0.5,0.5,0.0,0.375,0.125,0.125,,,,,0.25,0.5,454.82457275390624,515.0169572753906,-60.19238452148437
-0.5594921112060547,1.3607292175292969,-3.9847941398620605,0.0,2.9567317962646484,3.381577730178833,5.188527584075928,,,,,0.4973168969154358,0.055168747901916504,1,0.125,0.625,0.0,0.0,0.125,0.5,0.625,,,,,0.875,0.875,454.7107788085938,515.0169572753906,-60.30617846679684
0.5813471078872681,1.2341487407684326,4.154537677764893,0.0,3.1390204429626465,2.0958199501037598,4.079715251922607,,,,,0.16191741824150085,-0.07134813070297241,2,0.75,0.125,0.875,0.0,0.25,0.0,0.0,,,,,0.75,0.0,454.75386547851565,515.0169572753906,-60.26309179687496
0.4720827043056488,1.1993834972381592,4.053775787353516,0.0,3.7533531188964844,3.273041248321533,4.8996734619140625,,,,,0.0272044837474823,-0.05339235067367554,3,0.5,0.0,0.75,0.0,0.875,0.375,0.375,,,,,0.25,0.0,454.869716796875,515.0169572753906,-60.147240478515585
-0.575893223285675,1.644317865371704,-3.8910257816314697,0.0,2.915964126586914,3.422285795211792,5.438839435577393,,,,,0.12591522932052612,0.05524790287017822,4,0.0,0.875,0.125,0.0,0.0,0.625,0.875,,,,,0.625,0.75,454.4833759765625,515.0169572753906,-60.533581298828096
0.5879726409912109,1.4053748846054077,3.9961419105529785,0.0,3.6048734188079834,2.897857189178467,4.843287944793701,,,,,-0.05202975869178772,-0.07130366563796997,5,0.875,0.75,0.625,0.0,0.625,0.25,0.25,,,,,0.125,0.25,454.85606396484377,515.0169572753906,-60.16089331054684
-0.5217153429985046,1.2514402866363525,-3.8754069805145264,0.0,3.5691659450531006,3.7299399375915527,5.1189374923706055,,,,,0.03282967209815979,0.05519115924835205,6,0.25,0.25,0.25,0.0,0.5,0.75,0.5,,,,,0.5,0.625,454.94669580078124,515.0169572753906,-60.07026147460937
-0.5118754506111145,1.2743498086929321,-3.8381099700927734,0.0,3.7269132137298584,3.7860827445983887,5.2073493003845215,,,,,0.030085206031799316,0.060085415840148926,7,0.375,0.375,0.375,0.0,0.75,0.875,0.75,,,,,0.5,0.625,454.94779931640625,515.0169572753906,-60.06915795898436
-0.5652521848678589,1.2905523777008057,-4.004799842834473,0.0,3.0880208015441895,3.5668070316314697,5.128213882446289,,,,,-0.16032981872558594,-0.0006540417671203613,0,0.125,0.5,0.25,0.0,0.25,0.75,0.625,,,,,0.125,0.25,441.89344140625,504.8646301269531,-62.97118872070308
0.5770119428634644,1.533255934715271,3.825544834136963,0.0,3.5172300338745117,2.2420942783355713,4.44230842590332,,,,,0.13807079195976257,-0.10191243886947632,1,0.875,0.75,0.5,0.0,0.625,0.0,0.25,,,,,0.625,0.375,441.8826706542969,504.8646301269531,-62.98195947265623
-0.47457391023635864,1.3559653759002686,-4.038665771484375,0.0,3.3282108306884766,3.9271316528320312,5.412624835968018,,,,,0.24384745955467224,0.09491509199142456,2,0.375,0.625,0.125,0.0,0.5,0.875,0.875,,,,,0.75,0.75,441.89056372070314,504.8646301269531,-62.97406640624996
0.5613464117050171,1.24942946434021,4.059677600860596,0.0,3.7881836891174316,3.3915910720825195,5.006213188171387,,,,,-0.0366215705871582,-0.10914695262908936,3,0.75,0.375,0.625,0.0,0.875,0.75,0.5,,,,,0.25,0.25,441.9468388671875,504.8646301269531,-62.91779125976558
-0.5949613451957703,1.5857053995132446,-3.870440721511841,0.0,3.011167526245117,3.25793719291687,5.231963157653809,,,,,0.3128402531147003,0.09473913908004761,4,0.0,0.875,0.375,0.0,0.0,0.375,0.75,,,,,0.875,0.5,441.67816137695314,504.8646301269531,-63.18646874999996
-0.47982534766197205,1.042620301246643,-4.155293941497803,0.0,3.311938762664795,3.28908634185791,4.690229415893555,,,,,-0.07943189144134521,0.11376821994781494,5,0.25,0.0,0.0,0.0,0.375,0.5,0.375,,,,,0.0,0.875,441.92092333984374,504.8646301269531,-62.94370678710936
0.5006124377250671,1.1406619548797607,4.123794078826904,0.0,3.540006399154663,2.6049017906188965,4.393318176269531,,,,,-0.056822776794433594,-0.11044526100158691,6,0.5,0.125,0.75,0.0,0.75,0.25,0.125,,,,,0.0,0.125,441.91431372070315,504.8646301269531,-62.950316406249954
0.5469719767570496,1.2430510520935059,4.259024620056152,0.0,3.0158541202545166,2.586015462875366,4.378734588623047,,,,,0.038650065660476685,-0.10397982597351074,7,0.625,0.25,0.875,0.0,0.125,0.25,0.125,,,,,0.375,0.0,441.6444206542969,504.8646301269531,-63.22020947265622
0.4227965474128723,0.9999459385871887,3.6596999168395996,0.0,3.1435799598693848,2.8520383834838867,4.294004440307617,,,,,0.49568864703178406,0.341437965631485,0,0.5,0.25,0.5,0.0,0.25,0.375,0.375,,,,,0.875,0.5,475.65515405273436,537.8229973144531,-62.16784326171876
0.4169860780239105,0.9128427505493164,3.742555618286133,0.0,3.4874637126922607,2.959017753601074,4.339749813079834,,,,,0.16275933384895325,0.36281704902648926,1,0.375,0.125,0.625,0.0,0.5,0.5,0.5,,,,,0.375,0.625,475.6642568359375,537.8229973144531,-62.1587404785156
-0.5841392278671265,1.6272666454315186,-4.57456111907959,0.0,3.791053295135498,4.307888507843018,5.967473983764648,,,,,-0.3215154707431793,-0.44523370265960693,2,0.125,0.75,0.25,0.0,0.75,0.875,0.875,,,,,0.125,0.25,475.5179677734375,537.8229973144531,-62.30502954101564
